"ID","Description","GeneRatio","BgRatio","pvalue","qvalue","geneID","Count","bonferroni","Benjamini","enrichment_fold"
"54","Circulating fetal cell","31/3404","41/11351",2.07510066065873e-09,3.58851993948502e-09,"1499/3725/4318/4684/2152/4088/468/4323/3575/998/4162/928/6401/3371/3170/968/9074/9126/140628/3726/7037/1278/60/3159/6404/50848/23369/1381/9132/6929/9580",31,3.65217716275936e-07,1.30434898669977e-08,2.52
"55","Neural progenitor cell","120/3404","171/11351",1.16537006300461e-27,2.45163291399433e-26,"983/891/4851/4684/9055/29089/9768/890/5111/4173/259266/83540/10403/991/7431/4171/10606/51659/4175/9133/57405/113130/4172/4176/10376/4174/6657/9212/9839/4085/3835/699/22974/11130/1602/7153/55872/90417/332/29028/10535/63967/2237/3070/150468/9232/6241/29128/6240/9833/1063/55839/3400/3832/3315/11065/1033/9184/4137/51203/5080/3939/6422/6423/6662/83461/3280/387103/10642/10752/11339/51512/2670/4288/11004/55771/23421/123/6616/7351/79019/1809/1719/26271/8407/6119/55355/6857/3148/23594/10615/4192/55038/79682/9493/1641/23543/3149/5013/10763/3838/51053/8520/64105/151648/54478/9787/4208/4804/1163/2737/3151/5864/4760/1164/55885/10592/10051/56992/6252",120,2.05105131088811e-25,8.91115267869242e-26,2.34
"57","Paneth cell","135/3404","313/11351",4.08102297574728e-07,3.95214856598684e-07,"920/4318/3576/7124/2139/834/3553/114548/7099/3394/3586/5788/864/5328/3383/5743/19/5199/9535/3627/5209/7852/8869/597/1051/3552/3123/972/10859/3684/728/84868/3578/3162/7409/1848/57162/5552/712/963/10894/4067/6648/968/6916/9308/7405/8140/3689/5329/22809/91543/3119/8660/124460/9619/123/6688/10797/7351/2313/200315/942/2209/10875/6446/526/7133/7056/695/3122/1230/5579/7454/8942/5880/54/115/7305/4094/57192/483/397/3937/929/5142/3459/1601/10673/58191/7941/7462/10123/7097/2675/3687/9046/11006/3115/1378/1436/84888/7456/2207/8013/83593/3557/4069/64581/10288/330/10870/51561/3310/3624/4671/409/2212/8767/958/8804/9962/10462/6351/2357/4283/26354/79651/11309/6348/2214/7128/2920/3055/3635",135,7.18260043731521e-05,1.43652008746304e-06,1.44
"59","Mesenchymal cell","40/3404","68/11351",7.13198974286213e-07,6.39515649457423e-07,"4313/6935/7431/2335/5788/3485/960/8061/9839/1000/7474/3490/2022/6591/4919/3399/3371/5156/214/11021/7291/3678/9260/6347/8788/7037/1278/7070/4192/6275/29107/10435/4907/9590/4616/1909/3672/9948/3276/27122",40,0.000125523019474374,2.32450036063655e-06,1.96
"60","Hematopoietic cell","16/3404","19/11351",1.50364926075091e-06,1.27733824551323e-06,"920/925/3815/5175/5788/3684/947/931/7037/7070/135228/916/915/929/930/952",16,0.000264642269892159,4.64284684021332e-06,2.81
"61","CD8+ T cell","15/3404","22/11351",0.000241239261531733,0.000131247853701475,"920/925/4684/6352/3682/939/3575/940/914/3559/916/915/943/201633/4818",15,0.0424581100295851,0.000477057416062754,2.27
"67","Platelet","33/3404","47/11351",1.43232149509425e-08,1.92651429164724e-08,"7422/7040/6714/6352/682/5175/4179/961/969/3688/2205/3690/6403/967/928/3920/3916/3685/1232/948/959/5155/135228/3674/2815/929/3655/3673/3384/2212/977/2811/4352",33,2.52088583136589e-06,7.00246064268301e-08,2.34
"68","Leukocyte","16/3404","20/11351",5.41169251977329e-06,4.2264491665462e-06,"941/7099/5788/969/931/3559/2209/916/915/1524/929/54210/952/958/2811/2214",16,0.000952457883480099,1.53622239270984e-05,2.67
"69","Cytotoxic T cell","21/3404","26/11351",1.22507996851572e-07,1.34817412803165e-07,"925/3458/7124/5788/3575/4311/3002/3684/947/6403/6401/2322/909/916/348/915/6402/4345/952/3001/4049",21,2.15614074458767e-05,4.90031987406288e-07,2.69
"71","T helper cell","43/3404","63/11351",3.82377399197091e-10,7.71463173818692e-10,"920/5133/5243/3682/5788/1236/3575/4311/643/969/5159/947/3570/3578/6403/6401/27087/29851/5156/1803/1232/1843/1233/2322/959/3559/909/916/356/348/915/8809/3459/4907/50615/6402/1043/4345/952/151888/2811/1234/2833",43,6.7298422258688e-08,2.80410092744533e-09,2.28
"73","T helper1 (Th1) cell","22/3404","30/11351",1.18850886650382e-06,1.02765804246571e-06,"920/3458/7124/8600/3558/6772/3606/84868/1803/6778/1437/30009/246778/10663/1230/916/915/8809/3459/1234/4049/2833",22,0.000209177560504672,3.73531358044058e-06,2.45
"74","T helper2 (Th2) cell","27/3404","34/11351",3.5316420080744e-09,5.70019411829552e-09,"920/3569/3586/2625/1236/3558/7852/6776/3578/29851/3565/7132/1232/3662/6778/1233/1437/90865/916/4094/915/943/3567/3596/10538/55540/2833",27,6.21568993421095e-07,2.07189664473698e-08,2.65
"75","T helper17 (Th17) cell","23/3404","34/11351",6.32152406195185e-06,4.5685798405308e-06,"920/6774/3569/7124/3553/3552/4162/3605/50616/3662/196/1233/6364/916/4094/915/50615/149233/6095/10538/51561/952/2833",23,0.00111258823490353,1.66057945507989e-05,2.26
"76","Plasmacytoid dendritic cell","121/3404","337/11351",0.0102848602185611,0.00425644237565281,"920/925/3486/5465/941/23657/6513/7184/3394/3682/5034/100506658/5788/55959/1508/6238/1236/27250/80380/860/5176/9476/3002/2081/5293/4602/3684/4855/351/2205/3925/4267/100/23604/3852/2590/444/6520/7045/7098/4605/8829/10417/4643/1184/10961/489/7048/3662/5754/2549/729230/9308/5423/8140/29760/7423/241/51284/3709/6925/3708/8295/9618/2529/4130/9448/6483/2621/10171/942/23062/909/29993/7056/27044/10577/7295/23035/51119/91319/3665/6867/7976/10952/1267/1601/2047/1847/6402/81539/54407/2317/9261/81567/3676/3687/28960/11006/8728/113146/10528/27090/51237/54106/9601/27242/55342/958/9962/3998/23607/192683/5214/64764/7128/2833/55512/84875/1787/6653",121,1,0.015471242721938,1.2
"81","Macrophage","53/3404","98/11351",5.16225721683498e-07,4.71626279988896e-07,"2526/941/7099/3586/5788/1236/3383/6362/3627/2022/10653/972/3958/3684/967/3920/963/7045/968/383/6347/9308/8741/3689/3683/7037/942/2209/8826/7056/5292/384/8942/2268/929/5142/54210/3663/7097/3676/3687/1436/3557/4069/2355/2212/958/6282/1234/4283/2214/10519/2920",53,9.08557270162956e-05,1.71425900030746e-06,1.8
"90","Pericyte","20/3404","22/11351",3.93690432038952e-09,6.14932423558295e-09,"4684/5175/5788/960/2022/4311/3688/5159/4162/947/5156/214/290/6606/8788/7070/5154/4907/4804/1464",20,6.92895160388555e-07,2.23514567867276e-08,3.03
"96","Memory B cell","8/3404","10/11351",0.00157869030708325,0.000756849964834077,"939/3516/51284/930/7097/5079/7096/81793",8,0.277849494046653,0.00275098508957082,2.67
